BUTANTAN 2 DOSE EM MARCO,1
PFIZER 1ª DOSE :20/05/2021,1
1ª DOSE DA PFIZER (SEM DATA).,1
AS DUAS DOSES NAO SABE QUAL,1
TOMOU A 2° DOSE DA CORONAVAC 04/21,1
PFHIZER,1
APENAS 1ª DOSE NAO SOUBE RELATAR DATA OU LABORATORIO,1
CORONAVAC 2º DOSE (HA PROX 2 MESES),1
CORANAVAC BUTANTAN,1
1ª DOSE (ASTRAZENECA - ABRIL/2021),1
CORONAVAC - SINOVAC / BUTANTAM,1
FUNDACAO OSVALDO CRUZ- FIO CRUZ,1
BION TECH/FOSUN PHARMA/PFIZER,1
BUTANBAN,1
VACINOU 1° DOSE PFIZER,1
FUNDACAO OSWALDO CRUZ OXFORD-AZTRAZENICA,1
COVID-19-ASTRAZENECA/COVISHIELD-OXFORD/FIOCRUZ,1
ASTRAZENECA -FIO CRUZ,1
215VCD128W,1
2º CORONAVAC,1
1°DOSE  DIA 02/06/2021 DA ASTRAZENECA.,1
INGNORADO,1
OXFORD/COVINHIELD,1
OBS :  2:DOSES,1
SINOIVAC,1
ASTRAZENECA/OXFORD/FIOCRUZ ASTRAZENECA/OXFORD/FIOCRUZ,1
CORONAVAC; BUTANTAN,1
2D ( NAO INFORMOU QUAL VACINA),1
INMSTITUTO BUTANTAN,1
CALENDARIO APLICADAS PENDENTES APRAZADAS COVID-19-CORONAVAC-SINOVAC/BUTANTAN,1
BUTANTSN,1
OXFORDF/FIOCRUZ,1
ASTRAZENECA/OXFORD/FOICRUZ,1
CORONAVAC 1 DOSE MARCO,1
DA 08/09/2021 CORONAVAC,1
FIO CRUZ ASTRAZENENCA,1
"2 º DOSE CORONAVAC,NAO SOBE INFORMAR A DATA",1
2 DOSES CORONAVAC HA 5 MESES,1
0XFORD ASTRAZENICA,1
REFERE TER TOMADO A 2º DOSE DA VACINA DE COVID,1
DUAS DOSE DA CORONAVAC,1
1 DOSE FASYER,1
AETRAZENECA,1
2 DOSES (NAO SABE INFORMAR QUAL),1
COVISHIELD/FUNDACAO OSWALDO CRUZ,1
PFIZER (NAO SABE DATA CERTA TEM 15 DIAS,1
FIOZRUZ,1
TOMOU A 1º DOSE DA VACINA EM 05/05/2021,1
VACINA COVID-19 - COVISHIELD LOTE,1
1ºFEV/2ºMAI ASTRAZENECA,1
CORNAVAC BUTATAN,1
OXFORD/,1
ASTRAZENECA/OZFORD/FIOCRUZ,1
SERUM INSTITUTE OF INDIA LTDA,1
PACIENTE RECEBEU A 1° DOSE DA VACINA DIA 01 DE MAIO DE 2021.,1
ASTRAZENECA (RELATO NA FICHA DE TRANSFERENCIA),1
CORONAVAC BUTANTAN DUAS DOSES,1
> VACINA 2 DOSES CORONOVAC,1
FIOCRUZ ( ASTRAZENECA ),1
COVID 19 COVISHIELD -OXFORD FIOCRUZ,1
213VCD025W,1
VACINACAO CONTRA COVID19 1 DOSE,1
COROCANAVAC,1
"2º DOSE EM ABRIL,NAO SOBE INFORMAR A DATA",1
CORONAVAC/BOTUVERA,1
ASTRAZENECA- OXFORD- FIOCRUZ,1
ORONAVAC (SINOVAC / BUTANTAN),1
CORNONAVAC DUAS DOSES,1
2 DOSES NAO LEMBRA O LABORATORIO,1
"TOMOU AS DUAS DOSES DA VACINA DA ASTRAZENICA, POREM NAO TEM RELATO DE DATAS.",1
2ºDOSE-CORONAVAC,1
ASTRAZENICA-FIO CRUZ,1
FUNDACAO,1
RECEBEU A 1ª DOSE DA VACINA ASTRAZENECA,1
"1ª E 2ª CORONAVAC, 3ª DOSE PFIZER 18/09/2021",1
DUAS DOSES DE ASTRAZENECA - ULTIMA EM MAIO,1
VACINA COVID COVISHIELD,1
ASTREAZENEKA- OXFORD,1
ASTRAZENECA (1º DOSE),1
RECEBEU AS DUAS DOSES SEM REGISTRO DE DATA E LAB,1
CORONA VAC 2 DOSE EM 03/21,1
PZIPER,1
SEM IDENTIFICACAO,1
"D1 ASTRAZENICA, D2 JANSEN",1
PXFORD-ASTRAZENICA,1
"IMUNIZADO COM AS DUAS DOSES, MAS NAO INFORMADO LABORTORIO E DATAS",1
2º DOSE EM ABRIL (CORONAVAC),1
VACINOU CONTRA COVID 19 (CORONAVAC).,1
FUNDACAO OSWALD CRUZ,1
"PRIMEIRA DOSE APENAS, AZTRAZENECA",1
PFIZER - DUAS DOSES,1
VACINACAO CONTRA COVID19 2 DOSES CORONAVAC,1
UNIVERSITY/OXFORD/ ASTRAZENECA,1
LABORATORIA FIOCRUZ,1
UBS JOAO ARANHA ARISTOTELES COSTA,1
COVISHIELD- ASTRA ZENICA,1
SEGUNDA DOSE EM ABRIL,1
VACINADA COM AS DUAS DOSES DA CORONAVAC,1
CORONAVAC SEM DATAS,1
OXFORD/ ASTRA ZENECA,1
CORONAVAC NAO LEMBRA A DATA,1
CORONOVAC/BUTANTA/ 2 DOSES,1
FAIZZER,1
PFIZER FIOCRUZ,1
882.054.109-25,1
NAO HA RELATO,1
CORONAVAC DAUS DOSES,1
ABBOT PANDIO COVID 19 AG RAPID TEST DEVICE,1
CORONAC-SINOVAC-BUTANTAN,1
BUTANTA 2 DOSES,1
DUAS DOSES DA CORONAVC,1
ASTRAZENECA/ TOMOU EM ITAPOLIS,1
1 DOSE ASTRAZENICA JUNHO/2021,1
2º DOSE  CORONAVAC,1
"1 DOSE DA VACINA COVID DIA 15/06, CORONAVAC,",1
BUTANTAN ( CORONVAC),1
1ª DOSE APENAS,1
REALIZAR INVESTIGACAO,1
RECEBEU 1 ª DOSE ASTRAZENECA,1
ASTRASENC,1
ASTRAZENECA-IFIOCRUZ,1
2º DOSE CORONAVAC EM MAIO,1
OXIFORD/ASTRAZENICA,1
2 D/ NAO INFORMADO QUAL,1
BUTANTA- CORONAVAC,1
NAO SABE IDENTIFICAR,1
CORONOVAC  ABRIL E MAIO 2 DOSES,1
2 DOSES- ASTRAZENECA,1
1 DOSE PFIZER EM MAIO/2021,1
BUTANTAB,1
ASTRAZENICA AB,1
ASTRAZENECA PRIMEIRA DOSE,1
1° DOSE ASTRAZENECA EM MARCO,1
COVISHIELD-SINOVAC-BUTANTAN,1
CORONAVAC /SINOVAC /BUTANTA,1
CORONAVAC : (1ª DOSE: + / 2ª DOSE: +),1
1 DOSE SEM MAIS INFORMACOES,1
NAO SABE DIZER DATA E QUAL VACINA TOMOU,1
"2 DOSE,FAMILIAR NAO SABE DIZER QUANDO E QUAL",1
JENSSEN,1
VACINA COVID-19 - COVISHIELD ASTRAZENECA,1
NAO TOMOU NENHUMA DOSE DA VACINA CONTRA A COVID 19,1
ASTRAZEENICA,1
CORONAVAC SONOVAC BUTANTAN,1
FIOCRUZ/OXFORD/ ASTRA ZENECA,1
TOMOU A PRIMEIRA DOSE DA AZTRAZENECA  08/ DE MAIO 2021,1
BUTANTA 2ª DOSE MARCO 2021,1
FIOCRUZ / ASTRAZENCA,1
2 DOSES (BUTANTAN) NAO LOCALIZO EM APP,1
2º DOSE HA 3 MESES CORONAVAC,1
PFIZER ASTRASENICA,1
RECEBEU AS 2 DOSES DA CORONAVAC.,1
',1
OXFORD - ASTRAZENECA - FIOCRUZ,1
1 ° E 2° DOSE DA ASTRAZENICA,1
CORONOVACK,1
2 DOSES / SINOVAC,1
APENAS PRIMEIRA DOSE ASTRAZENICA,1
ASTRAZENECA/OXFORD /FIOCRUZ,1
MIINISTERIO DA SAUDE,1
ASTRAZENECA/ MINISTERIO DA SAUDE,1
1º/2ºCORONAVAC,1
TOMOU A 1 DOSE DA PFIZER 07/07/2021,1
ASTRAZENECA  NAO LEMBRA DATA,1
ASTRA/ FC,1
ASTRAZENECA / MUNICIPIO DE PORTO FERREIRA,1
FUNDAAO BUTANTAN,1
1A DOSE FIOCRUZ E  2 A DOSE PFIZER,1
OXFORD - 1ª DOSE JULHO,1
PRIMEIRA DOSE  DA VACINA CONTRA COVID 19  CORONAVAC.,1
DATA DA PRIMEIRA DOSE NAO INFORMADA (CORONAVAC),1
CORONAVAC EM JULHO - 1ª DOSE,1
1° DOSE ASTRAZENECA 22/05,1
FIOCREUZ,1
COVISHIEL/FIOCRUZ,1
SESP,1
NAO SABE INFORMAR FABRICANTE,1
ASTRAZENE,1
IMUNIZADO EM RIVERA,1
1°/2°DOSE CORONAVAC S/ DATA ESPECIFICADA,1
CONONAVAC/BUTANTAN,1
ASTROZENECA (FIOCRUZ),1
1 DOSE- NAO SABE INFORMAR LABORATORIO,1
- DUAS DOSE CORONAVAC EM MAR/21,1
BNT162B2 - BIONTECH/FOSU,1
FIOCROZ,1
CORONAVAC 1º E 2º DOSE.,1
FIO CRU Z,1
1 DOSE DE ASTRAZENA DATA NAO INFORMADA,1
CORONAVAC /BUTANATAN,1
TOMOU A PRIMEIRA DOSE DA VACINA PARA A COVID 19 EM 21 /06/2021 - PFIZER.,1
ORFORD ASTRAZENICA,1
1ª DOSE  DIA 29/06/2021 DA VACINA  PFIZER,1
CORONOVAC -SINOVAC BUTANTAN,1
A 30 DIAS,1
BIOMANGUINHO,1
ASTRAZENICE,1
CORVSHIELD - OXFORD - FIOCRUZ,1
JANSSEN (EUA),1
BUTANTAN CORAVAC,1
"MINISTERIO DA SAUDE, PFIZER",1
2º DOSE CORONAVAC EM FEV,1
ASTRA ZENCA,1
NAO INFORMADA AS DATAS,1
01 DOSE PFIZER,1
BTUTANTAN,1
CORONAVAC 1DOSE,1
AZTRAZANICA,1
ASTRA- ZENICA FIOCRUZ,1
ASTREZANECA/FIOCRUZ,1
JONSSON,1
ASTRAZENECA (VACINADA  EM PRATANIA),1
AZTRAZENECA - 2 DOSES,1
FUNDACAO FIO CRUZ,1
2 DOSES (NAO SABE DATA E LABORATORIO),1
VACINA COVID 2 DOSES CORONAVAC.,1
CORONAVAC (2 DOSES EM MARCO),1
SEM INFORMACAO DA DATA,1
ASTREZENCA,1
PFIZER/(COMIRNATY),1
2 DOSES CORONAVAC EM ABRIL,1
FIOCRUZ - COVIESHIELD,1
SINOVAR- BUTANTAN,1
1 DOSE VACINA ASTRAZENECA,1
DUAS DOSES CORONAVAC 04/03/2021,1
ROCHALIMA,1
DUAS DORES BUTANTAN,1
ASTRAZENICA EM JULHO,1
VACINA COVID-19 - AD26.COV2.S - JANSSEN,1
VACINADO: 1º  DOSE ASTRAZENECA.,1
CORONAVAC - SINIVAV/BUTANTAN,1
REALIZADA EM OURO VERDE,1
ASTRAZEMICA OXFORD,1
ASTRAZENECA. SO HA RELATO DA DATA DA 2ªDOSE.,1
CORONAVIC,1
TOMOU 1 DOSE ASTRAZENECA,1
"TOMOU 1ª DOSE, MAS NAO SABE INFORMAR DATA",1
CORONAVAC 3 DOSES,1
ASTRAZENICA (04/2021),1
ASTRAZENICA- FIO CRUZ,1
: NAO TOMOU VACINA,1
2º DOSE DE CORONOVAC MAIO /BUTANTA,1
COVISHIELD-OSWALDO CRUZ,1
OBS:NAO TOMOU VACIMA,1
CORONAVAC 2X,1
AZTN,1
CORONAVAC NAO SABE DATA Q TOMOU,1
ASTRA -ZENECA,1
JANSSEN-CILAG( DOSE UNICA),1
2º DOSE CORNAVAC 04/21,1
02 DOSES DE CORONAVAC - SEM CARTAO PARA VER DATAS,1
LABORATORIO,1
SINOVAL/BUTANTAN,1
TOMOU VACINA CORONAVAC (AS DUAS DOSES,1
ASTRAZENRCA/FIOCRUZ,1
"COVISHIELD,PFIZER",1
AZTRAZENIC,1
1º/2ºDOSE S/DATA ESPECIFICADA CORONAVAC,1
2° OXFORD,1
DOSE UNICA JANSSEN NO INICIO DO MES,1
ASTRAZECINA,1
214VCD057Z,1
ASTRA ZENICA 1 DOSE EM  MAIO,1
SINOVAC /BUNTANTAN,1
2A DOSE CORONAVAC EM ABRIL.21,1
CORONAVAC 2 DOSES MAR/ABR 2021,1
TOMOU AS 2 DOSES NAO SABE QUAL,1
PFIZER ( COMIRNATY),1
FUNDACAO OSVALDO CRUZ BUTANTAN,1
OXFORD / ASTRA ZENECA,1
"2º CORONAVAC, NAO SOBE INFORMAR A DATA",1
SINOVA BUTANTAN,1
TOMOU A 1 DOSE DA VACINA PHIZER,1
"NAO HA RELATO DE DATA E LABORATORIO, SOMENTE QUE TOMOU AS DUAS DOSES.",1
COVID-19 CORONAC-SINOVAC/BUTATAN,1
COVID-19-CORONAVAC-SINOVAC/BUTANATAN,1
1 D CORONAVAC 05/08/21,1
1°E 2° OXFORD,1
BUTANTAN DUAS DOSES EM MAIO,1
DUAS DOSES SEM INFORMACAO DO LABORATORIO,1
TOMOU VACINA 1 DOSE DE PFIZER -22 DE MAIO DE 2021,1
TOMOU  AS 2 DOSES VACINA PARA COVID - 19,1
1° DOSE DA ASTRA ZENECA,1
BUTANTAN + FIOCRUZ,1
NAO TOMOU VACINAS,1
BUTANTAN',1
/FIOCRUZASTRAZENICA,1
NAO VACINOU CONTRA COVID-19.,1
MINISTERIO DA SAUDE - COVID-19-ASTRAZENECA,1
"COVISHIELD, OXFORD",1
CORONAVAC - SEM REGISTRO DA 1ª DOSE EM PRONTUARIO,1
CORONAVAC  SINOVAC BUTANTAN,1
AZTRAZANECA/OXFORD,1
"CORONAVAC, 2 DOSES, HA MAIS DE UM MES",1
ASTRAZENECA(BUTANTAN),1
ASTRANENICA,1
OBS 2 DOSES,1
PTFIZER,1
CORONAVAAC-SINOVAC-BUTANTAN,1
AZTRASZENECA,1
ASTAZENICA/FIO,1
1ª DOSE PFAIZER,1
2 DOSES CORONAVAC 03/2021,1
DUAS DOSES REALIZADAS,1
COVID-19 - SINOVAC- CORONAVAC/BUTANTAN,1
SINOVAC /BUTATAN,1
I.B.FUNDACAO BUTANTAN,1
VACINA ASTRAZENICA 2 DOSES,1
ASTRA ZENICA-FIOCRUZ,1
ASTRAZENICA (APENAS 1ª DOSE),1
ASTRAZENIA- OXFORD,1
OXFORD-03/05,1
- 2 DOSES CORONAVAC,1
ASTRAZANECA / OXFORD,1
PFIZER SO A 1 DOSE,1
COVISHIELD-ORFORD/FIOCRUZ,1
1º DOSE DA VACINA ASTRAZENECA NO DIA 26/04.,1
2 DOSES DA VACINA CORONAVAC (HA +/- 3 MESES),1
TOMOU AS DUAS DOSES CORONAVAC.,1
OXFORF/ FIOCRUZ,1
CORONAVAC PACIENTE NAO INFORMOU DATA,1
CORONAVAC- AS DUAS DOSES NAO SABE DATA,1
2º DOSE NAO SOUBE INFORMAR A DATA,1
"2º SIM,NAO SOBE INFORMAR A DATA",1
INSTUTUTO BUTANTAN,1
PFIZER/COMINATY,1
ASTRAZENECA FAMILIAR REFERE 2 DOSES,1
"BUTANTAN, NAO LEMBRA DATA",1
BUTA NTAN,1
CORAVAC-SINOVAC/BUTANTAN,1
2º DOSE DE ASTRAZENICA JULHO,1
SINIVAC/COROVAC,1
OXFORD/ASTRAZENECAS/FUNDACAO OSWALDO CRUZ,1
REFERE RECEBEU DUAS VACINAS OXFORD,1
ASTRAZENICA/ORFORD,1
BULTANTAN,1
VACINACAO COVID 1A DOSE RECENTE,1
CORONAVAC 1/2ºDOSE,1
NAO FEZ USO DA VACINA CONTRA A COVID.,1
1A DOSE CORONAVAC EM 01/08,1
CORONAC  ( BUTANTAN ),1
OXFORD -ASTRA ZENECA,1
CIVISHIELD/OXFORD/FIOCRUZ,1
COVID 19 ASTRA/ZENECA,1
CORONAVAC/BUTANTA  2 DOSES,1
ASTRA FIOCEUZ,1
CORONAVAC - BUNTANTAN TOMOU 3 DOSE PFIZER DIA 22/09,1
CORONA VAC/BUTANTAN,1
COVID 19 COVISHIELD,1
CORONAVAC E ASTRAZENECA,1
ASTRAZENECA- FIO CRUZ,1
1° DOSE ASTRA ZENECA INICIO DE JULHO,1
CORONAV- BUTANTAN,1
TOMOU A VACINA ¿ PFIZER 1ª DOSE,1
TOMOU PRIMEIRA DOSE DIA 21/05/2021- ASTRAZENICA,1
SE RECUSOU A RECEBER A VACINA,1
FIOCRUZ - AZTRAZENICA,1
1ª/2º CORONAVAC /S DATA ESPECIFICADA,1
CORONAVAC - ULTIMA DOSE EM ABRIL,1
COVISHIELD/SINOVAC,1
COROVAC-SINOVAC- BUTANTAN,1
"AZTRAZENICA PRIMEIRA DOSE, NAO SOUBE INFORMAR A DATA",1
BUTANTNA,1
DUAS DOSES ASTRAZENECA.,1
AS5TRAZENICA,1
"SIC RECEBEU A 1° E 2° DOSE, POREM NAO SABE RELATAR QUAL VACINA TOMOU.",1
ASTRAZXENICA,1
SERUM/ FIO CRUZ,1
ANSTRAZENICA,1
CMABOX1,1
2º DOSE FEV/2021 CORONAVAC,1
NAO SABE INFORMAR QUAL A VACINA QUE TOMOU,1
VACINA PFIZER,1
1 DOSE ASTRAZENICA / 2 DOSE CORONAVAC,1
215VCD14OZ,1
2 DOSES SINOVAC,1
CORONOVAC/SINOVAC/BUTANTAN,1
1°E2° CORONAVAC,1
ABRIL 2021(NAO SABE A DATA),1
ORONAVAC SINOVAC BUTANTAN,1
ASTRAZENECA  -  2 DOSES,1
CORONAAC,1
COVISHIELD-OXFORD/FIOCRUZ /ASTRAZENECA,1
CORONAVAC - BUNTANTAN (NAO SABE AS DATAS QUE TOMOU AS DUAS DOSES),1
OXFORD/ASTRAZENICA/FIO CRUZ,1
ASTRAZENCE,1
BUTANTAN/CORONAVAN,1
PHEIZER,1
1° DOSE DA AZTRAZENICA,1
ASTRAZENICA (1º DOSE),1
AZTREZENECA,1
ASTRAZENICA / NAO TOMOU 2 DOSE,1
CTMAVSOL,1
2DOSE EM FEV,1
JANSSEN/BIOTECH,1
ASTRAZENCA OXFORF FIO CRUZ,1
RECEBEU A PRIMEIRA DOSE DA VACINA ASTRAZENICA -,1
"2 DOSES, NAO SABE INFORMAR DATA",1
STRAZENCIA,1
ASTRAZENICA. TOMOU VACINA EM 05/2021 NAO LEMBRA O DIA,1
BUTUTAN,1
COVID-19-CORONAVAC-SINOVAC/BUTANTAN/  2 DOSE COVID-19-COVISHIELD-OXFORD/FIOCRUZ,1
SEGUNDA DOSE ENCONTRAVA- SE INTERNADO,1
1º DOSE ASTRAZENICA (NAO SABE DATA),1
1º DOSE DA VACINA ASTRAZENICA HA MAIS DE 30 DIAS,1
2º DOSE ASTRAZENECA 05/21,1
ASTRAZENECA 1° DOSE MAIO,1
LAB CORONAVAC BUTANTAN,1
OXFORD/FIOCRUZ - (ASTRAZENECA),1
CORONAVAC- SINOVAC/BUTANAN,1
COVID 19-CORONAVAC/SINOVAC/BUTANTAN,1
COVISHIELD / OXFORD - FIOCRUZ,1
ESTRAZENICA,1
AS DUAS DOSES DA CORONAVAC,1
ASRAZENECA FIOCRUZ,1
ASTRRAZENECA,1
VACINOU 1ª DOSE DA VACINA CONTRA COVID19,1
VACINADO: 1 º PFIZER,1
1° DOSE ASTRAZENECA,1
VACINOU A 1 DOSE PFIZER,1
1ºDOSE-CORONAVAC,1
FIO CRUZ OXFORDE - ESTRAJENECA,1
COVISHEILD/OXFORD/FIOCRUZ,1
INSTITUTO BUTANAN,1
CORONOVAC - BUTANTAN,1
ASTRAZENEZA - FIOCRUZ,1
CORONOVA/ LABORATORIO SINOVAC,1
COVID-19-PFIZER (COMIRNATY),1
ASTRAZENECA - FIOCRUZ (NAO SABE A DATA),1
ASTRAZENEC A,1
COVID-19 - SINOVAC-CORONAVAC/BUTANTAN,1
OXFORF/ASTRAZENICA,1
OXORD AZTRAZENICA,1
DUAS DOSES DA ASTRAZENECA,1
NAO SABE VACINA E DATA,1
CORONAVAC EM ABRIL 2 DOSES,1
SINOVAC BUTANTATN,1
CORONAVAC BUTANATAN,1
BUTANTAN ( CORONA VAC),1
1 DOSE ASTRAZANECA 11/06/21,1
COROVAC 2 DOSES,1
CRONAVAC/ BUTANTAN,1
ASTRZENECA/FIO CRUZ,1
CORONAVAC- FIOCRUZ,1
VACINACAO COM 1 DOSE NO DIA 02/07,1
PFIRZER,1
JANSEN-CILAG,1
SONIVAC/ BUTANTAN,1
ASTRAZENEA-FOCRUZ,1
1° DOSE ASTRA ZENECA EM JUNHO 2021,1
ASTAZENICA/OXFORD/FIOCRUZ,1
OXFRD/FIOCRUZ,1
NAO INFORMADO - DUAS DOSES,1
"CORONAVAC, RECEBEU AS 2 DOSES",1
FUNDACAO OSVALDO CRUZ VACINA COVID-19 - COVISHIELD,1
COVISHIELD-19,1
DUAS DOSES DE ASTRAZENECA,1
CORONAVAC 2º DOSE HA MAIS DE 60 DIAS,1
LABORATORIO SINOVAC BIOTECH,1
FUNDACCAO BUTANTAN,1
COVISHIELDE/OXFORD/FIOCRUZ,1
CORONAVAC (UMA DOSE),1
AZTRANEZICA,1
CORONAVAC - BRUTANTAN,1
214VCD045Z,1
OXSFORD E ASTRAZENICA,1
FIORUZ - ASTRAZENICA,1
1° DOSE ASTRA ZENECA EM MAIO 2021,1
JANSEIN,1
OXFORD / FIOCUZ,1
VACINADO: 1º DOSE ASTRAZENECA.,1
INFORMA TER TOMADO 1ª DOSE DA VACINA CORONAVAC CERCA DE 2 MESES,1
PACIENTE TOMOU AS 02 DOSES DA CORONAVAC,1
1ª FUNDACAO OSWALDO CRUZ / 2ª ASTRAZENECA AB,1
ASTRAZENECA/OXORD/FIOCRUZ,1
2 DOSE 03/2021 CORONAVAC,1
VACINA COVID19 COVISHILED,1
NAO INTERNOU COM CARTAO VACINAL,1
DOSE ASTRAZENECA,1
CHADOX1 NCOV-19 COVISHIELD,1
"IGNORADO, NAO RELATADO",1
UNIVERSITY OF OXFORD/ASTRAZENCECA,1
TOMOU PRIMEIRA DOSE DA VACINA,1
VACINADA ASTRAZENECA DUAS DOSES,1
VACINADO 1º DOSE ASTRAZENECA 25/06/2021,1
ASTRA COVAX,1
IZILDINHA MOREIRA CARONA,1
2º DOSE ASTRAZENECA ULTIMA DOSE EM MAIO,1
1º/2ºDOSE CORONAVAC S/DATA ESPEIFICADA,1
ASTRZENICA  OXFORD,1
PFIZER UMA DOSE>15 DIAS,1
CONORAVAC BUTATAN,1
SEM REGISTRO DE LAB E DATA,1
JIOCRUZ,1
2ºCORONAVAC-ABRIL ?,1
LACEM,1
JANSSEN/JOHNSON,1
SERUM/ASTRAZENECA,1
FUND BUTANTAN- CORONAVAC,1
1 DOSE DA ASTRAZENICA HA MAIS DE 60 DIAS.,1
VACINA COVID-19 - BNT162B2- BIONTECH/FOSUN PHARMA/ PFIZER,1
COVID 19 -SINOVAC-CORONAVAC/BUTANTAN,1
BUTANTAN - CORONAVACA,1
FIO CRUZ / CORONAVAC,1
ASTRAZENECA 1 DOSES,1
1 DOSE NAO INFORMADO,1
ASTRA ZENICA 2º DOSE 07/21,1
2º DOSE CORONAVACNAO SOUBE INFORMAR DATA,1
CONANAVAC,1
INTITUTO BUTANTAN - CORONAVAC,1
FIORE CRUZ,1
RECEBEU A 1 DOSE DIA 27/03/2021 LABORATORIO: ASTRAZENECA,1
COVISHILED AZTRAZENECA,1
CORONACAV-SINOVAC/BUTANTAN,1
NAO SABE INFORMAR. RECEBEU A PRIMEIRA DOSE.,1
UBS,1
BUTANTAN / CORONAC,1
ASRTRAZENECA,1
CORONAVAC- REGISTRO DE TRES DOSES NO SIPNI COM A MESMA DATA 2/03/21,1
OXFORF/FIO CRUZ,1
DUAS DOSES - CORONAVAC FEVEREIRO E MARCO 2021,1
"SINOVAC 2 DOSE, NAO LEMBRA DA PRIMEIRA",1
VACINA OXFORD 1ª DOSE HA 10 DIAS,1
COVISHIELD/ FIOCRUZ,1
CORANAVAC/BUTATAN,1
2ºDOSE OXFORD,1
NAO TOMOU A VACINA PARA COVID.,1
1°DOSE DA VACINA (ASTRAZENECA).,1
ASTRAZENICA 1 DOSE - 05/21,1
ASTRAZENECA 1ª DOSE A 3 MESES,1
OXFORD 1º DOSE,1
CORONAVAC DUAS DOSES - FEVEIRO E MARCO,1
ASTRAZENECA - DOSE,1
JANSE,1
1º/2º DOSE CORONAVAC MARCO,1
VACINA 1º E 2 º DOSE CORONAVAC.,1
ASTRAZENA/ OXFORD,1
DUAS DOSE NAO INFORMADA VACINA E DATAS,1
NAO QUIS VACINAR,1
FUNCAO OSWALDO CRUZ,1
REALIZOU A 1º DOSE DA VACINA ASTRAZENECA,1
DUAS DOSES SEM ESPECIFICAR LABORATORIO E DATAS,1
CORONAVAC - DUAS DOSES - FEVEREIRO 2021,1
CORONAVAC - NAO SOUBE A DATA,1
CORONAVC -BUTANTA,1
CORONAVAC (BUTANTAN / SINOVAC),1
FUNDACAO OSWALDO CRUZ E MINISTERIO DA SAUDE,1
1º  DOSE ASTRAZENECA,1
OXFORD AZ,1
COVID19 - CORONAVAC/ BUTANTAN,1
"BUTANTAN (1ª DOSE, SEM INFORMACAO DE DATA)",1
TOMOU A 1ªDOSE E 2ª DOSE DA VACINA PARA COVID CORONAVAC,1
BUTANTAN CORNAVAC,1
CHADOX1NCOV,1
TOMOU A PRIMEIRA DOSE DA VACINA  CORONAVAC,1
"CORONAVAC,BUTANTAN",1
2 DOSE DE CORONOVAC EM JUNHO DE 2021,1
1°DOSE DA PFIZER,1
FAYZER,1
COVID - 19 - COVISHIELD - OXFORD / FIOCRUZ,1
2 DOSES(NAO FERE DATA)ASTRAZENECA,1
FUNDACAO WASVAL DA CRUZ,1
2 DOSE CORONAVAC MARCO/21,1
02 DOSES  CORONAVAC,1
DUA DOSE,1
TOMOU CORONAVAC MAS NAO SE RECORDA A DATA,1
CORONAVAC 2 DOSES (NAO SABE A DATA),1
1º/2º DOSE CORONAVAC MARCO 2021,1
EV FORD,1
CORONAVAC--SINOVAC-BUTANTAN,1
CORONOVAC 2 DOSES JAN/FEV,1
ASTRAZENECA/FIOCRUZ OXFORD,1
NAO ESTA COM CARTAO,1
OKFORT,1
CORONAVAC 1º DOSE,1
RECEBEU DUAS DOSES CORONAVAC,1
JANSSEN-AD26.COVID2.5,1
RELATA CORONAVAC 2DOSE 20/04/2021,1
COVIISHIELD ASTRAZENECA,1
RECEBEU VACINA EM ITU,1
ASTRZAZENICA,1
PHARMA/ PFIZER,1
JANSSEN/ DOSE UNICA,1
"2 DOSES SARS-COV 2 (OXFORD),",1
FIOCRUZ EM MAIO,1
02 DOSES DE CORONAVAC - NAO SABE DATAS,1
DUAS DOSES CORONAVAC (JAN/FEV DE 2021).,1
2 DOSES CORONAVAC EM MARCO.,1
CORONAVAC/MOGI MIRIM,1
2º DOSE COROVANAC,1
"ASTRAZENECA, NAO TROUXE COMPROVANTE",1
JANSEN - DOSE UNICA 07/2021,1
NAO LEMBRA A DATA CORONAVAC,1
JHANSSEN,1
PHAIZER,1
VER OBSERVACOES,1
COONAVAC BUTANTAN,1
ASTRAZENICA E PFIZER,1
1 DOSE FPFIZZER,1
ASTRAZENECA/ FIO CRUA,1
CORONAVOC,1
"TOMOU CORONAVAC, MAS NAO SABE INFORMAR A DATA",1
"TOMOU A 1º DOSE DA VACINA PARA COVID - 19, ASTRAZENECA NO DIA 17/05/2021.",1
CORONAVAC MES 03 E 04,1
2 DOSES DA CORONAVAC EM FEVEREIRO,1
TOMOU 1ª DOSE NAO SOUBE RESPONDER O LABORATORIO,1
2º DOSE 27/04 CORONAVAC,1
CORONAVAC - NAO RECORDA DATA,1
NAO IDENTIFICOU,1
"SEM COMPROVANTE NO SISTEMA, POREM RELATA TER SIDO CORONAVAC",1
ASTRANEZENA-FIOCRUZ,1
"2 DOSES CORONAVAC, NAO SABE DATA E NEM VACINA",1
FIOCRUZ - ASTRAZENCA,1
PIFAIZER,1
OXFORD ( FIOCRUZ),1
ASTRAZENICA NAO INFORMA A DATA,1
SIVOVAC,1
COVID-19 ASTRAZENICA,1
CORONAVAC-SINOVAC/FUNDACAO BUTANTAN,1
COVISHIELD/ OXFORD/FIOCRUZ,1
2 DOSES NAO SABER REFERIR LABORATORIO,1
1 DOSE DIA 12/03,1
